qid,nstep,ndis,ninserts,firstNN,closestNN,furthestNN,meanNN,varNN,p25NN,p50NN,p75NN,r
43,4,141,6,50195.0,50195.0,60137.0,54679.5,13681735.0,51242.0,54713.0,57353.75,0.4
44,4,130,6,44188.0,35785.0,44188.0,40728.16796875,12001268.0,38092.5,41082.0,44122.5,0.1
45,4,90,6,59749.0,44697.0,59749.0,50166.66796875,46217464.0,45036.25,46054.0,56325.25,0.1
46,4,125,6,82832.0,61665.0,82832.0,72430.0,68158176.0,65754.75,71160.5,80647.0,0.0
47,4,145,6,60386.0,46714.0,60386.0,55355.16796875,21840878.0,53675.0,55703.0,59395.25,0.1
48,4,154,6,54202.0,45883.0,54202.0,50749.16796875,11993801.0,47788.75,51393.0,54125.75,0.1
49,4,149,6,93469.0,60128.0,93469.0,74868.0,207586160.0,61742.75,70380.5,89585.0,0.0
50,4,148,6,61897.0,52644.0,61897.0,56169.66796875,16784398.0,52864.25,53938.5,60055.0,0.0
51,4,135,6,53001.0,53001.0,57619.0,55125.83203125,3192785.5,53345.0,55215.0,56541.25,0.1
52,4,112,6,6584.0,6584.0,39021.0,25462.0,188301664.0,12125.0,31646.0,36604.25,0.5
53,4,151,6,64244.0,64244.0,72214.0,67740.5,10353077.0,64696.25,67085.5,70707.0,0.0
54,4,129,6,97428.0,49843.0,97428.0,72195.6640625,352196192.0,58094.0,66226.0,90107.25,0.2
55,4,113,6,57017.0,53297.0,57645.0,56009.33203125,2898238.0,54737.0,57017.0,57081.5,0.2
56,4,147,6,122903.0,80494.0,122903.0,103253.5,260372480.0,90809.5,103228.0,118055.5,0.0
57,4,118,6,36107.0,30510.0,36113.0,34239.0,6338094.5,32080.75,35920.5,36107.0,0.5
58,4,127,6,52559.0,52559.0,58390.0,55338.33203125,5484419.0,53080.0,55228.5,57502.25,0.3
59,4,131,6,58613.0,33017.0,58613.0,46222.33203125,111244592.0,36877.75,45456.5,56943.75,0.3
60,4,141,6,65365.0,42453.0,65365.0,56736.0,98527112.0,47626.75,61951.5,64870.25,0.2
61,4,132,6,59721.0,58627.0,64776.0,60996.0,6292586.0,59123.25,59721.0,63085.5,0.2
62,4,154,6,66139.0,47150.0,66139.0,57126.33203125,47475236.0,53839.0,54856.0,63406.75,0.1
63,4,152,6,58136.0,57197.0,65128.0,59787.33203125,7692658.0,58136.0,58284.5,60878.75,0.0
64,4,135,6,95613.0,58251.0,95613.0,75680.3359375,212974560.0,66385.25,69577.0,89201.25,0.4
65,4,143,6,65057.0,32154.0,65057.0,49367.33203125,224486864.0,34557.75,50255.5,64431.5,0.3
66,4,153,6,58570.0,37190.0,58632.0,51658.16796875,72104768.0,45775.75,56249.5,58570.0,0.1
67,4,145,6,100708.0,65850.0,100708.0,81152.0,212495904.0,68187.75,76881.5,95196.25,0.2
68,4,124,6,62177.0,55257.0,64254.0,60059.66796875,11655571.0,56936.25,61522.0,62177.0,0.1
69,4,141,6,71472.0,70200.0,73709.0,71643.5,1101696.25,71282.25,71472.0,71709.75,0.0
70,4,147,6,99816.0,56839.0,99816.0,77003.8359375,328105184.0,60431.75,73090.0,95504.25,0.1
71,4,151,6,94346.0,76373.0,94346.0,84582.3359375,57412692.0,77543.75,82785.0,92252.5,0.0
72,4,138,6,58855.0,44120.0,58855.0,50079.33203125,41834464.0,44482.0,47116.0,56527.75,0.3
73,4,156,6,86626.0,70788.0,88947.0,83075.6640625,39462136.0,80935.25,86478.0,86626.0,0.1
74,4,141,6,57943.0,47781.0,58654.0,56114.66796875,14641312.0,56458.0,57943.0,58288.75,0.1
75,4,113,6,42694.0,40133.0,42694.0,41379.16796875,1057657.5,40500.5,41174.0,42411.5,0.0
76,4,144,6,88560.0,56951.0,91124.0,77327.1640625,205128016.0,63831.0,84525.0,88560.0,0.2
77,4,135,6,82669.0,52184.0,82669.0,63993.5,176655440.0,54227.75,56414.0,76189.25,0.0
78,4,130,6,60671.0,52002.0,60671.0,56366.83203125,10631148.0,54381.25,55260.0,59504.75,0.4
79,4,125,6,75281.0,52580.0,75281.0,66155.1640625,70523912.0,60567.75,67065.0,74169.75,0.3
80,4,145,6,78625.0,44553.0,78625.0,64508.5,200528080.0,51176.75,69226.5,77501.5,0.2
81,4,137,6,76464.0,56430.0,76464.0,63767.33203125,81102320.0,57111.0,58131.0,72040.5,0.2
82,4,141,6,60218.0,43262.0,60218.0,52651.66796875,41299004.0,47590.0,53041.0,58691.5,0.2
83,4,148,6,47109.0,42433.0,50119.0,46131.16796875,6662322.0,44145.25,46922.0,47109.0,0.4
84,4,136,6,53717.0,43323.0,53717.0,49042.33203125,13636697.0,47298.25,48238.5,52373.75,0.1
85,4,102,6,72108.0,53595.0,72108.0,64749.66796875,42310452.0,61671.5,64624.5,70800.25,0.0
86,4,72,6,87091.0,67598.0,87091.0,74190.6640625,83222944.0,67664.75,67883.0,82293.5,0.0
87,4,129,6,69771.0,56573.0,69771.0,61455.16796875,34817256.0,57074.0,57861.5,66854.75,0.0
88,4,131,6,66108.0,62420.0,66108.0,64188.16796875,2067164.125,63152.75,63709.5,65588.5,0.0
89,4,142,6,41842.0,26030.0,41842.0,36272.33203125,29806850.0,34172.0,37354.5,40795.0,0.1
90,4,148,6,56361.0,50586.0,62085.0,56891.83203125,11689047.0,56361.0,56926.5,58222.5,0.0
91,4,126,6,58942.0,45651.0,58942.0,53554.0,24109094.0,50626.0,53624.0,58298.25,0.3
92,4,147,6,66546.0,41762.0,66546.0,56738.66796875,99189600.0,48124.5,60255.5,65713.0,0.2
93,4,150,6,51672.0,44167.0,53960.0,49443.16796875,10918326.0,47345.0,49882.0,51672.0,0.4
94,4,144,6,49186.0,44777.0,49186.0,47385.33203125,3331536.0,45718.75,48076.0,48967.0,0.5
95,4,140,6,83717.0,65501.0,83717.0,74579.0,51236416.0,69095.25,72822.5,81774.25,0.1
96,4,132,6,64838.0,47085.0,64838.0,56280.66796875,51951768.0,50449.25,55254.5,63617.0,0.1
97,4,154,6,98402.0,75745.0,98402.0,84345.0,99414304.0,77508.0,78060.5,93373.75,0.0
98,4,141,6,103762.0,81023.0,103762.0,92568.5,119329352.0,81680.5,92739.5,103549.5,0.2
99,4,135,6,76807.0,55720.0,78306.0,70936.1640625,64367644.0,67262.25,74624.0,76807.0,0.1
100,4,145,6,89650.0,57842.0,89650.0,75203.3359375,135477760.0,68473.0,72806.5,86516.5,0.3
101,4,130,6,50623.0,29640.0,50623.0,39499.5,70342888.0,32611.5,37390.5,47548.5,0.4
102,4,147,6,89583.0,81856.0,94790.0,88786.5,20246210.0,85557.75,89583.0,91914.0,0.0
103,4,115,6,43696.0,35730.0,43696.0,40286.0,8913255.0,38167.5,40348.5,43201.5,0.5
104,4,106,6,52417.0,52417.0,63511.0,57842.0,17034728.0,54051.5,58955.0,60336.5,0.5
105,4,122,6,111302.0,85982.0,111302.0,102165.8359375,89986120.0,95935.25,105136.5,110711.5,0.0
106,4,146,6,76624.0,64549.0,76624.0,70190.1640625,24492628.0,65697.0,69297.5,74981.5,0.2
107,4,145,6,93118.0,76787.0,99687.0,91381.0,60975380.0,88312.0,93118.0,97429.0,0.0
108,4,127,6,52996.0,52996.0,57690.0,54624.0,3646766.25,53081.0,53605.5,56107.0,0.0
109,4,115,6,73089.0,58970.0,73089.0,66633.5,35502176.0,60699.75,67698.0,72408.75,0.2
110,4,145,6,50965.0,42766.0,53983.0,49937.66796875,15601565.0,48046.0,50965.0,53146.75,0.1
111,4,113,6,42702.0,40498.0,47826.0,43484.83203125,4892259.0,42702.0,42940.5,43796.25,0.5
112,4,137,6,70200.0,55760.0,70200.0,64658.5,28607356.0,61156.75,65677.0,69659.5,0.0
113,4,103,6,77335.0,58472.0,77335.0,67995.3359375,60716184.0,61017.0,67175.5,75931.25,0.2
114,4,104,6,82854.0,75322.0,82854.0,79336.0,8048515.5,77198.75,79126.5,82054.75,0.0
115,4,140,6,48396.0,47490.0,56560.0,50627.66796875,11669105.0,48396.0,48624.0,52767.0,0.5
116,4,121,6,115653.0,88774.0,115653.0,99822.8359375,129705000.0,91011.25,94427.0,110444.25,0.4
117,4,130,6,92732.0,53171.0,92732.0,70772.0,278632736.0,55710.75,65746.0,87590.0,0.3
118,4,136,6,74835.0,67262.0,81633.0,75474.0,19317968.0,74835.0,75265.0,77861.75,0.0
119,4,151,6,106985.0,78994.0,106985.0,94216.3359375,102964736.0,88290.25,92312.0,103887.0,0.0
120,4,144,6,70998.0,61178.0,70998.0,65997.1640625,14903188.0,62959.75,65050.5,69845.0,0.1
121,4,150,6,110255.0,58787.0,110255.0,87547.8359375,361694976.0,75370.0,85622.0,106191.75,0.1
122,4,136,6,68638.0,46877.0,68638.0,57527.5,67914648.0,52809.75,54291.0,65136.75,0.4
123,4,147,6,85793.0,52295.0,85793.0,69640.1640625,163836480.0,59802.0,68418.5,81594.25,0.2
124,4,131,6,63978.0,58964.0,63978.0,61824.5,4111738.5,60000.0,62223.5,63780.25,0.0
125,4,141,6,42784.0,42784.0,48753.0,45872.33203125,5698478.0,43540.25,46298.0,47934.5,0.3
126,4,144,6,85458.0,75788.0,85458.0,81416.1640625,15422439.0,78139.75,82041.0,85257.5,0.0
127,4,96,6,58999.0,55670.0,61397.0,58399.16796875,3127922.5,57406.5,58590.5,58999.0,0.4
128,4,134,6,71226.0,54463.0,71226.0,60858.83203125,54323336.0,55506.75,56401.5,67689.75,0.0
129,4,155,6,78584.0,74197.0,81391.0,77758.5,4924654.0,76576.75,78061.5,78584.0,0.0
130,4,136,6,109145.0,39814.0,109145.0,75200.0,796404992.0,49264.5,73900.0,103516.25,0.2
131,4,115,6,96835.0,71503.0,96835.0,83918.8359375,91699992.0,78657.5,80078.0,92645.75,0.0
132,4,96,6,51767.0,35019.0,51767.0,43938.66796875,50679392.0,37102.75,44461.5,51070.25,0.3
133,4,101,6,73346.0,54233.0,73346.0,64096.83203125,50833652.0,59419.5,62395.0,70937.0,0.0
134,4,143,6,68404.0,62914.0,71378.0,68314.1640625,6865414.0,68404.0,68704.0,69586.75,0.1
135,4,113,6,41466.0,36376.0,41466.0,38312.0,5073787.0,36504.25,37094.0,40424.25,0.0
136,4,122,6,88189.0,72120.0,88189.0,81918.5,34380144.0,78461.25,82468.5,87471.75,0.0
137,4,150,6,65362.0,60416.0,67094.0,64394.66796875,5936239.0,62679.25,65362.0,66102.25,0.2
138,4,95,6,75413.0,62738.0,78301.0,72984.5,26255638.0,71745.5,75413.0,75492.5,0.0
139,4,127,6,79022.0,65613.0,79022.0,72614.5,24368232.0,69649.0,71352.5,77287.5,0.1
140,4,117,6,79688.0,66117.0,79688.0,73301.3359375,29932200.0,68207.25,73687.5,78607.5,0.0
141,4,133,6,75786.0,50576.0,75786.0,61953.66796875,114502936.0,52391.5,58771.0,72857.5,0.1
142,4,140,6,70640.0,58280.0,70640.0,63646.5,26857826.0,59122.75,61865.0,68731.5,0.0
143,4,140,6,62046.0,55381.0,76222.0,66337.8359375,58598620.0,62046.0,64096.5,73675.5,0.3
144,4,132,6,47646.0,46372.0,51904.0,48819.33203125,3294602.25,47646.0,48582.0,49752.0,0.3
145,4,147,6,48816.0,42076.0,48816.0,45674.16796875,7077720.0,43327.0,45867.0,48170.75,0.2
146,4,136,6,53733.0,45654.0,53733.0,50320.16796875,11531220.0,47140.25,51177.5,53582.75,0.2
147,4,137,6,65290.0,43379.0,65290.0,54537.33203125,89983168.0,46053.25,53636.5,64226.5,0.2
148,4,132,6,39319.0,34458.0,47476.0,40488.83203125,21201714.0,37432.0,39319.0,43998.25,0.5
149,4,148,6,73490.0,59839.0,73490.0,67055.0,26313002.0,63287.0,66571.0,71892.75,0.2
150,4,129,6,48310.0,43346.0,48310.0,45479.66796875,4465788.0,43584.0,44745.5,47587.0,0.2
151,4,149,6,71414.0,62229.0,72628.0,68885.5,12689325.0,67229.0,70199.0,71414.0,0.0
152,4,139,6,76175.0,47896.0,76175.0,59802.16796875,152698656.0,48425.5,55335.5,72295.5,0.3
153,4,147,6,62879.0,58910.0,62879.0,60503.0,2916174.0,59166.5,59618.0,62137.25,0.0
154,4,157,6,51892.0,42283.0,53594.0,50353.83203125,13880378.0,50774.5,51892.0,52018.0,0.4
155,4,137,6,67051.0,51545.0,67179.0,62130.33203125,36848624.0,58180.0,65312.5,67051.0,0.3
156,4,107,6,41543.0,40456.0,41543.0,40885.0,223148.671875,40506.0,40656.0,41321.25,0.0
157,4,113,6,83530.0,80463.0,86164.0,83725.3359375,3115256.5,83530.0,83530.0,84733.75,0.0
158,4,151,6,46934.0,40012.0,46934.0,44682.66796875,5879090.0,43792.75,45480.5,46589.25,0.1
159,4,134,6,88228.0,74466.0,88228.0,80856.3359375,30069324.0,76725.0,78875.0,86233.0,0.0
160,4,132,6,55423.0,51617.0,56735.0,54370.0,3549976.0,52766.5,55211.5,55423.0,0.2
161,4,101,6,68041.0,58363.0,68041.0,63212.33203125,23316128.0,58394.0,63217.5,68041.0,0.0
162,4,126,6,99153.0,66978.0,99153.0,87846.8359375,115436992.0,86913.75,87534.5,96264.25,0.1
163,4,131,6,75638.0,66077.0,75638.0,70865.3359375,12781090.0,68865.5,69611.0,74131.25,0.0
164,4,136,6,83409.0,50560.0,83409.0,68529.6640625,141365472.0,62118.0,65854.5,79934.25,0.1
165,4,117,6,74278.0,57618.0,74278.0,66058.0,55665384.0,58946.5,65736.5,73656.0,0.0
166,4,149,6,55383.0,49134.0,55383.0,51900.33203125,7183583.0,49419.25,51120.5,54624.0,0.1
167,4,136,6,69228.0,53133.0,69228.0,60985.16796875,37175068.0,57673.0,58402.5,66587.0,0.0
168,4,137,6,55820.0,46118.0,59124.0,52939.0,24513496.0,48358.5,55115.5,55820.0,0.0
169,4,115,6,61752.0,55708.0,61752.0,60162.83203125,4692842.0,59707.5,61249.5,61680.75,0.2
170,4,147,6,87089.0,58527.0,87089.0,70676.0,139589936.0,62304.25,64697.0,81828.75,0.2
171,4,143,6,74127.0,53217.0,76149.0,67981.6640625,72067696.0,62490.0,72276.0,74127.0,0.2
172,4,148,6,74700.0,69336.0,74700.0,72375.3359375,3600030.25,71401.5,72176.0,74084.5,0.3
173,4,133,6,79719.0,67810.0,79719.0,76553.8359375,18997546.0,75332.25,78968.0,79545.25,0.1
174,4,136,6,76244.0,45322.0,76244.0,62439.83203125,127242208.0,55682.25,60734.5,73388.0,0.3
175,4,130,6,70810.0,56853.0,70810.0,62912.0,35034232.0,57502.5,61073.0,68781.25,0.0
176,4,140,6,77311.0,58140.0,77311.0,70366.3359375,53780564.0,66093.75,71755.5,77211.0,0.3
177,4,131,6,46142.0,39290.0,46876.0,43141.16796875,10767011.0,39950.25,43418.5,46142.0,0.2
178,4,144,6,61281.0,51621.0,61281.0,56125.66796875,14294196.0,53644.5,54613.0,59631.5,0.1
179,4,137,6,74324.0,62972.0,77732.0,70254.0,32093052.0,64683.5,71607.5,74324.0,0.0
180,4,145,6,54870.0,49513.0,54870.0,53017.66796875,3230926.25,52695.75,53125.0,54471.5,0.1
181,4,138,6,42361.0,42361.0,56701.0,50193.66796875,33359222.0,44537.75,52636.0,54401.25,0.5
182,4,146,6,71163.0,60285.0,71163.0,66207.3359375,15160103.0,64364.5,65144.0,69838.5,0.0
183,4,147,6,66671.0,54050.0,66671.0,61673.16796875,23090336.0,58015.75,62843.0,66129.75,0.1
184,4,153,6,80427.0,52013.0,80427.0,68866.0,120227584.0,60180.25,71860.0,78526.75,0.1
185,4,117,6,52949.0,47673.0,53938.0,51554.33203125,4751520.0,50292.25,52545.0,52949.0,0.5
186,4,143,6,44373.0,44071.0,49492.0,46073.83203125,3925664.25,44373.0,45608.0,47179.0,0.0
187,4,113,6,31352.0,26067.0,31352.0,28864.333984375,4174337.0,27184.25,28769.5,30871.5,0.0
188,4,128,6,52252.0,48463.0,52252.0,50072.33203125,2555747.25,48710.0,49501.0,51578.25,0.0
189,4,150,6,83616.0,68372.0,83616.0,75896.1640625,33004592.0,72633.25,73699.5,81209.0,0.0
190,4,148,6,80902.0,64252.0,81429.0,75775.6640625,38637320.0,72801.25,78026.5,80902.0,0.1
191,4,148,6,61479.0,55426.0,61479.0,59107.33203125,4581819.5,57937.75,59360.0,61006.5,0.1
192,4,119,6,36006.0,31411.0,36006.0,33735.0,3560604.75,32101.0,33484.5,35659.25,0.0
193,4,144,6,46107.0,37089.0,46228.0,42712.83203125,12995787.0,40365.5,43247.5,46107.0,0.0
194,4,142,6,30131.0,30131.0,32303.0,31254.666015625,710084.25,30437.25,31525.5,31857.75,0.1
195,4,118,6,29648.0,20104.0,29648.0,24398.333984375,15368694.0,21111.0,23087.0,28280.5,0.3
196,4,136,6,24959.0,15644.0,24959.0,21643.666015625,10278803.0,20602.25,21881.0,24461.0,0.4
197,4,152,6,25766.0,17260.0,25766.0,21804.0,11721524.0,18690.0,21967.5,25191.0,0.4
198,4,148,6,67725.0,23928.0,67725.0,49747.0,290588448.0,35897.75,54450.0,64774.0,0.4
199,4,116,6,78954.0,57391.0,78954.0,67438.1640625,81980320.0,58736.25,65969.5,76507.25,0.3
200,4,128,6,84091.0,4251.0,84091.0,53522.33203125,756475904.0,43514.5,52774.0,78305.5,0.4
201,4,141,6,96428.0,38828.0,96428.0,66765.5,479489280.0,54811.75,57479.0,86712.0,0.4
202,4,135,6,33981.0,28974.0,33981.0,31354.0,4030950.25,29646.5,30958.0,33272.25,0.3
203,4,135,6,66419.0,51853.0,66419.0,58567.33203125,35783304.0,53203.0,57316.0,64330.0,0.4
204,4,107,6,68894.0,53333.0,68894.0,62392.16796875,43960308.0,56972.5,63228.0,68894.0,0.1
205,4,117,6,44758.0,6536.0,44758.0,28445.166015625,265396800.0,12376.0,33461.0,43695.75,0.3
206,4,132,6,35357.0,28453.0,35357.0,31732.0,7821959.5,29306.0,31103.5,34527.0,0.3
207,4,131,6,73532.0,52669.0,73532.0,61305.5,78030912.0,54281.75,57397.5,69544.75,0.1
208,4,140,6,57883.0,44941.0,57883.0,53112.5,20447968.0,51001.75,53754.0,57132.5,0.1
209,4,130,6,46691.0,11859.0,46691.0,33435.0,163825744.0,25054.75,36395.5,45094.75,0.2
210,4,145,6,14766.0,9975.0,18410.0,14005.5,8279902.5,11719.5,14766.0,15250.5,0.4
211,4,131,6,18832.0,9020.0,18832.0,13194.3330078125,17069252.0,9732.0,11515.0,17238.5,0.4
212,4,118,6,81135.0,72490.0,81135.0,76592.1640625,11358855.0,74214.0,75430.0,79802.0,0.0
213,4,136,6,53047.0,51216.0,54361.0,52907.66796875,879879.25,52654.0,53047.0,53200.75,0.0
214,4,123,6,33990.0,23818.0,33990.0,29189.666015625,15930737.0,25741.5,29148.0,33108.0,0.4
215,4,152,6,43162.0,41475.0,47011.0,43889.16796875,2986660.5,43162.0,43357.0,44617.75,0.0
216,4,131,6,39207.0,24479.0,39207.0,32291.666015625,39235648.0,26013.0,33068.0,38467.0,0.3
217,4,117,6,43872.0,36942.0,43872.0,40185.16796875,7552831.5,38094.25,39262.0,42866.5,0.1
218,4,78,6,21895.0,19197.0,22882.0,21586.333984375,1619624.5,21087.25,21895.0,22597.0,0.5
219,4,141,6,79302.0,62068.0,83604.0,76031.0,46943712.0,74959.0,78624.5,79302.0,0.1
220,4,123,6,11995.0,11995.0,13610.0,12861.0,500509.0,12134.75,12985.5,13550.5,0.5
221,4,106,6,31548.0,28085.0,31548.0,30329.666015625,1511052.25,29733.0,30682.5,31343.25,0.4
222,4,137,6,55110.0,42395.0,55110.0,48768.83203125,25956980.0,44528.0,47872.5,53930.5,0.3
223,4,110,6,37909.0,37909.0,47596.0,42385.5,14925701.0,38610.5,42122.0,45873.5,0.3
224,4,115,6,70724.0,36809.0,70724.0,62153.16796875,137849008.0,63008.0,65986.5,70045.0,0.3
225,4,144,6,34034.0,19897.0,34034.0,28300.5,28641120.0,24276.75,29263.5,33363.75,0.2
226,4,140,6,41803.0,29605.0,41803.0,35046.66796875,27825338.0,30081.25,33638.5,40434.25,0.4
227,4,144,6,27000.0,21832.0,28714.0,25279.333984375,5915018.0,23530.0,25317.5,27000.0,0.2
228,4,140,6,74005.0,49062.0,74005.0,59796.0,104822416.0,52646.75,54869.0,69266.0,0.4
229,4,113,6,27410.0,14802.0,27410.0,19457.666015625,31839030.0,15351.0,15894.5,24655.0,0.4
230,4,130,6,29930.0,29058.0,31872.0,29983.0,801794.6875,29513.5,29782.5,29930.0,0.5
231,4,138,6,71361.0,45491.0,71361.0,62333.66796875,91821256.0,56448.75,65726.5,70687.25,0.2
232,4,119,6,37851.0,31007.0,37851.0,34776.33203125,8080120.0,32049.5,35255.5,37545.0,0.3
233,4,146,6,48756.0,36213.0,48756.0,42477.66796875,24802532.0,38133.0,42048.5,47241.25,0.2
234,4,139,6,31619.0,25587.0,31619.0,28070.666015625,6419389.5,26411.25,26600.0,30402.25,0.5
235,4,130,6,80524.0,20042.0,80524.0,58109.66796875,521108384.0,42386.75,66272.5,77409.75,0.4
236,4,130,6,93577.0,56294.0,93577.0,73632.3359375,211289680.0,65406.25,66548.5,86987.5,0.4
237,4,137,6,126961.0,64728.0,126961.0,95099.6640625,648270272.0,71995.5,91399.5,120786.75,0.1
238,4,139,6,26475.0,8502.0,26475.0,20945.166015625,37135708.0,20111.0,22419.5,25490.0,0.4
239,4,128,6,10283.0,10283.0,46069.0,24198.666015625,200458512.0,11247.5,19505.5,35877.0,0.5
240,4,139,6,56476.0,21378.0,60362.0,50357.0,173681104.0,52964.0,55861.5,56476.0,0.1
241,4,146,6,25088.0,21224.0,25088.0,23358.833984375,1952693.5,22505.0,23198.5,24677.25,0.3
242,4,126,6,46528.0,43421.0,46528.0,45158.16796875,1486781.75,44120.75,45372.5,46256.75,0.0
243,4,140,6,48276.0,23786.0,48276.0,37647.5,101601600.0,28238.5,40520.0,46608.75,0.3
244,4,142,6,16815.0,8608.0,16815.0,13826.5,8533780.0,12268.75,14468.5,16414.75,0.4
245,4,136,6,40957.0,37271.0,40957.0,38916.5,2201881.25,37864.25,38280.5,40308.5,0.1
246,4,117,6,10276.0,10276.0,13819.0,12101.6669921875,1966820.875,10712.5,12427.5,13246.25,0.2
247,4,140,6,82909.0,53605.0,82909.0,67105.5,132566352.0,60205.75,61508.5,77875.0,0.3
248,4,125,6,65122.0,56686.0,66653.0,62511.66796875,12269474.0,60168.25,63508.0,65122.0,0.1
249,4,144,6,62712.0,52174.0,62712.0,59141.33203125,13030847.0,58195.25,59558.0,62218.25,0.3
250,4,150,6,76453.0,24244.0,76453.0,56838.33203125,353272320.0,45721.25,61133.5,73395.0,0.2
251,4,111,6,28745.0,27264.0,29480.0,28768.166015625,527193.8125,28745.0,28894.5,29259.25,0.3
252,4,127,6,97186.0,75192.0,97186.0,85382.8359375,81861536.0,77853.75,82549.5,94536.0,0.0
253,4,123,6,32874.0,18010.0,32874.0,25991.5,31212780.0,21818.75,25582.0,31398.0,0.3
254,4,148,6,62334.0,52035.0,62334.0,58632.83203125,14590128.0,56332.0,59617.0,62122.0,0.2
