qid,nstep,ndis,ninserts,firstNN,closestNN,furthestNN,meanNN,varNN,p25NN,p50NN,p75NN,r
27,19,283,21,1.349629592894999,1.1173894223642387,1.3169391029277042,1.2264115052996716,0.0033694423660733394,1.1964167094552993,1.242853547038092,1.2635214516493738,0.6
28,9,137,11,1.3648160439105312,0.7070408544650804,1.3648160439105312,1.108423611194292,0.056757611880534055,0.9278198688762622,1.2203978105984499,1.3167060347147088,0.4
28,14,195,16,1.3648160439105312,0.7070408544650804,1.164202840199805,0.9790335942077173,0.01919618626972156,0.9278198688762622,1.0309580921730728,1.0774710257377897,0.9
29,9,133,11,1.22065368861324,0.6476986035605667,1.3117526499362238,0.9199973615473352,0.05794795611839034,0.6880497466378173,0.8931806493730367,1.1529567875539015,0.7
30,9,142,11,1.6330097260769567,1.2751173019438067,1.6330097260769567,1.5134976206543613,0.009404050439304826,1.4865368939563874,1.546386641491669,1.565379631472926,0.0
30,14,200,16,1.6330097260769567,0.7615689423644412,1.545475599621462,1.2181439580915212,0.06531619645994549,1.0400012171278836,1.1674566887435185,1.4558747670759642,0.1
30,19,257,21,1.6330097260769567,0.44934709798489414,1.0597960755432303,0.8001737201022336,0.04540548100487272,0.6336589384986375,0.7511867320810888,1.0315641487245462,0.6
31,9,140,11,1.6406749913490268,0.5782121016763031,1.6406749913490268,1.0687742447948216,0.11971451957565708,0.8719455980541224,0.9533268342187359,1.394791238504037,0.5
32,9,145,11,1.560620107278392,0.4381871638199864,1.560620107278392,0.9863638110608155,0.1459896085874131,0.7560160000378668,0.9262877844253735,1.334763878056917,0.7
34,9,130,11,1.4259045779758868,1.2677959108967052,1.5929569750512644,1.480386821091971,0.009959025341599875,1.4259045779758868,1.480769626708247,1.5728311845651812,0.0
34,14,200,16,1.4259045779758868,0.8954223787060027,1.44731359461724,1.2069524680045673,0.039313524362623864,1.0360853638532312,1.178996399004294,1.420141321099829,0.5
34,19,261,21,1.4259045779758868,0.8954223787060027,1.1431286396776197,1.0742284746290975,0.005277927214183434,1.0360853638532312,1.0999857961276045,1.127683316058015,0.7
36,9,143,11,1.5170952082589375,0.9554691888628326,1.5170952082589375,1.148146936174178,0.036190859109002146,1.047753757678512,1.0743380391258481,1.1308180531412948,0.6
38,9,144,11,1.4922870292847588,1.1294945097143845,1.4922870292847588,1.2499809680352625,0.014515106758981896,1.1688506792933169,1.2076336022510044,1.3017461540820388,0.7
40,9,134,11,1.4209294112503466,0.7668671352176173,1.4731276533966355,1.2271716249698286,0.07016848918180633,0.9725065373356724,1.4053467297418725,1.4409894220522093,0.3
40,14,198,16,1.4209294112503466,0.7668671352176173,1.3897640482333982,0.9928862578895797,0.02212331832532438,0.9564168902109347,0.9720906328869766,0.9975649556850886,0.8
41,9,132,11,1.1201181137940357,0.9368120177528569,1.1314454774136633,1.0594085273785396,0.00397291309763392,1.0338002694977293,1.0695508994409835,1.1169459450601695,0.8
42,9,130,11,1.3239896585930915,0.7480258384226277,1.3239896585930915,0.9815797205811141,0.026282311030209192,0.8883556382916068,1.0086382548074553,1.0289986510363307,0.9
43,9,132,11,1.4349158914131594,0.7751561802018964,1.487650169277168,1.180908430575021,0.06961662986871525,0.955938952224882,1.1944673830276604,1.4349158914131594,0.4
43,14,193,16,1.4349158914131594,0.7751561802018964,1.0245853723251828,0.9527276090972119,0.0048641050814373895,0.9462093345775799,0.9609274181501846,1.0067991791847177,0.9
44,9,129,11,1.5498312376496228,1.1912332770234584,1.5498312376496228,1.3788565846597212,0.016369054164769786,1.2824942710543052,1.3891493087706608,1.4834756927036474,0.2
44,14,195,16,1.5498312376496228,1.147963544719488,1.371151033878613,1.2315319010746497,0.0041353890186378965,1.1920233742064874,1.2137943111665237,1.2663530000582615,0.4
45,9,135,11,1.4974338057176688,0.9758140132950357,1.4974338057176688,1.2359808061286732,0.041209872668675054,1.0287416529265412,1.2381595639450511,1.4445894930312226,0.3
45,14,199,16,1.4974338057176688,0.8348506146094511,1.177218399046384,1.0174687713892479,0.0068622830814907155,0.9882023650362519,1.0184388120891161,1.0426253585337983,0.8
46,9,117,11,1.461505916471223,0.9259367419150787,1.461505916471223,1.1320659010792913,0.029558166672481012,1.0191755696339864,1.0526589744450812,1.1985757843255351,0.6
47,9,134,11,1.3984354932257763,1.0946357383022152,1.407741188824142,1.2552961960612408,0.011690624828618183,1.169839774378437,1.2273078555175072,1.371734149232342,0.5
47,14,200,16,1.3984354932257763,1.0946357383022152,1.240628589083085,1.1755123889006198,0.0019235655048508659,1.1419352589416618,1.176853454943515,1.214239819329624,0.7
48,9,123,11,1.0369270566937794,0.9071014231250196,1.0369270566937794,0.9793416719260586,0.0021807615105901746,0.9342620665835083,0.9871621400278038,1.019969671492374,0.9
49,9,126,11,1.446684828160444,1.182909339982872,1.446684828160444,1.3552761579358505,0.007865042535116728,1.282032275669341,1.3986897953248714,1.4152670997208012,0.2
49,14,197,16,1.446684828160444,1.182909339982872,1.3839357216492365,1.2726058506803732,0.0034705845064165707,1.249499363483795,1.2619984640077218,1.3096017792506525,0.4
50,9,137,11,1.363569508384467,0.9857929938717328,1.363569508384467,1.1245238466443666,0.014000842698884953,1.0536845465084386,1.0908211098815954,1.1240068854224161,0.7
52,9,141,11,1.381179408757268,0.9574463413268437,1.381179408757268,1.1452039352370087,0.018280252114714214,1.0700953636073929,1.0928611041618175,1.2486798433308401,0.6
54,9,143,11,1.3073027128534367,1.0671010918751946,1.3073027128534367,1.2102553135304053,0.004699916999286484,1.1611790734341023,1.2328115965068558,1.2510479408206305,0.3
54,14,202,16,1.3073027128534367,1.0671010918751946,1.2427420042101078,1.1511721013456178,0.0031898476835361955,1.1080982582423964,1.1395143942520924,1.2052559502985218,0.7
55,9,127,11,1.2551419733296625,1.1677294837896786,1.2909941789044028,1.2334764359922679,0.0017977664652875226,1.19717887664174,1.2441599512532764,1.2665505861968662,0.5
55,14,194,16,1.2551419733296625,1.102126682282051,1.2453404080833639,1.1987463036879675,0.0015636491623192527,1.1816952772240252,1.2105053684739358,1.2233579153330054,0.9
56,9,130,11,1.2124037749994079,0.9197949046153215,1.2124037749994079,1.0837192825027615,0.007454541197954398,1.025172971213012,1.0932798193452713,1.145747672916113,0.6
57,9,136,11,1.173947200395673,1.0429635134572095,1.2203177501109752,1.1540569738749509,0.0031291885077075663,1.1257381982059653,1.1735558482881312,1.1944115700044962,0.4
58,9,135,11,1.341725348547698,0.9103251579222097,1.341725348547698,1.0579121432745013,0.023064200920491402,0.9628762181126733,0.9939388467749625,1.0931379329027169,0.7
59,9,133,11,1.266019550737754,1.109680677975184,1.3085517729664013,1.2590273202025766,0.002762475022144829,1.266019550737754,1.267263449000104,1.2859013090486462,0.1
60,9,138,11,1.6957964738680937,1.1036196147728403,1.6957964738680937,1.3487378806533286,0.0516710979666968,1.1840820627176756,1.2487521019602128,1.575059572819065,0.0
60,14,193,16,1.6957964738680937,1.0363874048731305,1.2338061228481547,1.1442415766464502,0.002925872524450121,1.1084780875190736,1.1504287318647943,1.1763718714542557,0.1
60,19,250,21,1.6957964738680937,0.8694388028348481,1.1702439568524832,1.086415695704287,0.0081941155750617,1.0512932724981823,1.113336560265307,1.154265024667143,0.3
60,24,308,26,1.6957964738680937,0.7656601229692798,1.1036196147728403,0.9751743452159861,0.011141806441709897,0.8907842853988058,1.009834776424527,1.0526347950753465,0.8
61,9,117,11,1.4121881183590295,1.175491951924586,1.4121881183590295,1.2489872193909175,0.003823434070007137,1.2118283292638825,1.241631700242628,1.261702548760025,0.2
62,9,129,11,1.2175887018006524,0.8631656600914904,1.2175887018006524,0.9744066907204137,0.007823776756970017,0.9297423741094064,0.9633413791671738,0.9799135218829518,0.7
63,9,137,11,1.4234402250864777,0.8539593054688366,1.4234402250864777,1.01240322549993,0.0367603711519777,0.8822775419810086,0.9362065609067345,1.0166735308025288,0.4
63,14,192,16,1.4234402250864777,0.8539593054688366,0.9434329096251751,0.8970112118965122,0.0008531220667036263,0.8717156242542082,0.902941710690779,0.9185703945083784,0.8
64,9,109,11,1.4336263255229995,0.9510810669109697,1.4336263255229995,1.1236287180478857,0.014330583688545931,1.071937325982895,1.0948077010139152,1.1566163172670683,0.6
65,9,120,11,1.0149137869884848,0.8820994076171831,1.0350129808596749,0.9845452923557797,0.002188661971215208,0.9519634763340592,1.0041302628997812,1.0149137869884848,0.6
66,9,130,11,0.7995112902944862,0.7995112902944862,0.9404252716614299,0.8775446191844594,0.0025281880580815762,0.8385236870299019,0.8936474204486013,0.9199031302608989,0.9
69,9,147,11,1.5312971674302471,0.6466179492004013,1.5312971674302471,1.015573321227091,0.08982577798581394,0.780762963940363,0.9210071941429682,1.1470123345493324,0.8
70,9,146,11,1.6241536067979925,1.4981050154670812,1.6381586668212402,1.5962914586457324,0.002453357253856349,1.5815368412047373,1.6222121220585004,1.633543646569549,0.0
70,14,219,16,1.6241536067979925,0.724410373497647,1.6202706373190081,1.3222380865425853,0.09197690538043993,1.1072931024497246,1.5045652071195201,1.5625691758758564,0.2
70,19,283,21,1.6241536067979925,0.724410373497647,1.4981050154670812,1.042351053514568,0.034633882745991294,0.9493192964386694,1.0338414761953434,1.0867215013640381,0.7
71,9,137,11,1.4872070770747232,1.2165178950803481,1.4872070770747232,1.4039833530647954,0.00817364229169546,1.3780639317830128,1.4491190864736931,1.4649237014659287,0.0
71,14,201,16,1.4872070770747232,0.9348916447979705,1.4485693941770426,1.2280012676487175,0.02198512314226388,1.1710441264925913,1.2276805959515358,1.347538409349262,0.2
71,19,271,21,1.4872070770747232,0.7322394812155498,1.2165178950803481,1.024921763805944,0.019542402012157102,0.9454207621376658,1.0189824671613898,1.129447681553876,0.7
73,9,124,11,1.5529470419359748,0.7602717998432227,1.5529470419359748,1.0473777434381752,0.04374178722604419,0.9712040538213502,0.9831856977466937,1.0808997783243546,0.7
74,9,120,11,1.648623168068767,1.2253181256738959,1.648623168068767,1.4825620049183983,0.018465580870580724,1.4095907743961436,1.5339948669239067,1.5694473250212853,0.0
74,14,181,16,1.648623168068767,0.5483576865567905,1.5268102309118927,1.0700010459371199,0.11211088655675336,0.8239107622249103,1.1169170711550596,1.3790325673833403,0.4
74,19,234,21,1.648623168068767,0.5483576865567905,1.0085160166362233,0.7855520852521826,0.016296189002095167,0.7383109493721964,0.810725751161126,0.854025467260314,0.9
75,9,136,11,1.684320654023287,0.7381689438610752,1.684320654023287,1.2358982673593093,0.11350151135440342,1.063718766267002,1.1455259051617745,1.5914909500929806,0.5
76,9,147,11,1.6959504113534019,0.8494278948160237,1.6959504113534019,1.4091977041471655,0.06750070559255558,1.266963342733943,1.5033507473382812,1.5727985749120093,0.1
76,14,212,16,1.6959504113534019,0.8184213648711676,1.4731774801745239,1.087720888881559,0.04248135120959043,0.9774525786962682,1.0254123671375122,1.1918290723374194,0.6
77,9,138,11,1.5883005651075623,0.6787212079443665,1.5883005651075623,1.182699080477023,0.08469604108574341,0.985671556626142,1.1629586339862354,1.429892543895933,0.5
77,14,198,16,1.5883005651075623,0.6787212079443665,1.118962623661643,1.0151970630353888,0.016973608259787217,0.985671556626142,1.082111114857029,1.1037980580027016,0.7
78,9,132,11,1.6964337284739588,0.6077283088905555,1.6964337284739588,1.0894070446812758,0.12591263816685888,0.8392755477792007,0.9482728075873379,1.29342338524893,0.6
78,14,179,16,1.6964337284739588,0.6077283088905555,1.0086246281086886,0.89138960814409,0.014047295425466264,0.8392755477792007,0.9311567990801346,0.9882034133184413,0.9
79,9,140,11,1.5856754288364745,0.7543114593481772,1.5856754288364745,1.1906085116631502,0.05348399696601367,1.0930357218360953,1.11214641915215,1.3212410424138894,0.4
79,14,184,16,1.5856754288364745,0.7543114593481772,1.1128208091327711,1.0552710509513503,0.010643788402782255,1.076115121101362,1.093504386277778,1.1053781432008731,0.7
80,9,141,11,1.3731825275761211,0.8262564778779506,1.3731825275761211,1.1263769018956837,0.032965963738516055,0.9961940290282718,1.069997997000618,1.2936992197190027,0.6
81,9,132,11,1.2350802698811079,0.959568050522848,1.2422727010029644,1.1742372835313566,0.007718982083926705,1.144874593644441,1.2279853768967892,1.2342250060802744,0.2
81,14,200,16,1.2350802698811079,0.9560932863186036,1.2256401252291753,1.0806500019333343,0.006561110368655987,1.0441023131555687,1.071656260242275,1.1350708289062426,0.6
82,9,140,11,1.2047972167167584,0.9060739073445689,1.2047972167167584,1.04207630788337,0.008825144169540684,0.9623416624044694,1.040675864234228,1.1126505830969253,0.8
83,9,127,11,1.3400584067114818,1.1778137526161467,1.3400584067114818,1.2468558594482062,0.002638732226439718,1.2190171255303777,1.2352444741764255,1.2527343520311613,0.0
83,14,199,16,1.3400584067114818,0.784666461168508,1.2330483455330195,1.079400216896949,0.021715583818012685,0.9621023581618914,1.119957149734189,1.2112485742225874,0.5
83,19,260,21,1.3400584067114818,0.784666461168508,1.1126606044581235,1.0092915092843682,0.008835962906587693,0.9621023581618914,1.023857754255867,1.0821908169357022,1.0
84,9,136,11,1.4575374071779221,0.8205978245905559,1.4575374071779221,1.0335837031483301,0.027173571244914336,0.9396704129182304,1.0094961330217882,1.0839525995347363,0.9
85,9,142,11,1.3397890816385571,0.861011277569819,1.3397890816385571,1.0421777478406629,0.017520108388142337,0.9422083571060595,1.0446611958129934,1.1047715025941767,0.9
86,9,122,11,1.216808862874119,0.6840920799130904,1.231892961114632,1.0813095332090625,0.04065264754355349,0.983723970181686,1.2063828403699852,1.2232280331601388,0.3
86,14,183,16,1.216808862874119,0.6840920799130904,1.1959568178658515,0.9048380500128612,0.027750770588721534,0.761259807684423,0.9400184004624753,0.9661932889669265,0.8
87,9,145,11,1.5097438414381499,0.9440399587963246,1.5097438414381499,1.1045943847579764,0.022304222492086273,1.0324424039065785,1.1006227090298666,1.1183683764978323,0.9
88,9,113,11,1.2093255337923496,0.5456840024443932,1.2700834319716678,1.0780009498714103,0.06736723385655727,0.8927354555971817,1.2259980681387892,1.2542602383901085,0.3
88,14,180,16,1.2093255337923496,0.5456840024443932,1.2093255337923496,0.9351357140575777,0.03844237852665276,0.8157294508362967,0.9368392418302322,1.0517113472095334,0.8
89,9,141,11,1.1756170181853776,0.6176967544561675,1.1756170181853776,0.930502448171431,0.02350138961985804,0.8359088301627985,0.9296215572911689,1.0258550334066738,0.9
90,9,131,11,1.7491916404105763,1.3956259496657815,1.7491916404105763,1.4754853956142715,0.009429729425224815,1.4204929036494982,1.44340772949064,1.4869502838997481,0.1
91,9,125,11,1.4910710845274942,1.16756732657046,1.4910710845274942,1.3200420365797654,0.008676055514047968,1.2741783399982118,1.310368140539389,1.3443722303694052,0.4
92,9,131,11,1.7142348426531984,1.0537789702695832,1.7142348426531984,1.3428229135772303,0.06455621032588589,1.1209785773575431,1.2110627592509955,1.610497375754727,0.5
93,9,137,11,1.6690502175047444,1.0723616652003982,1.6690502175047444,1.312788540614187,0.06399850432561136,1.1017848968029906,1.1385043409022657,1.6048635003353684,0.5
94,9,132,11,1.6418231699499555,0.9313188185024212,1.6418231699499555,1.4124082995515217,0.052739738625335875,1.3342573514694305,1.5186993252124537,1.5721552069554927,0.2
94,14,195,16,1.6418231699499555,0.9313188185024212,1.4892365512866517,1.1661895154530815,0.029982406081067458,1.0594832873670832,1.1257875481387174,1.269991810168709,0.7
95,9,138,11,1.6385542363640733,1.1851647034770925,1.6385542363640733,1.4503982558911808,0.030337482615420196,1.2780400229352564,1.4687651040180891,1.6288062882469878,0.1
95,14,202,16,1.6385542363640733,1.0978236688153697,1.446428028993719,1.2256322570380775,0.011487653305360451,1.1572186140324976,1.1904707599198758,1.2312647273457398,0.5
96,9,137,11,1.6021961509089386,1.1889448971836925,1.6414331295827962,1.5139787839212244,0.01931888058012022,1.426610244754223,1.575752855956544,1.6021961509089386,0.1
96,14,200,16,1.6021961509089386,1.1889448971836925,1.5736054291480193,1.3389852363901067,0.01589270091248768,1.24729323777699,1.2982741286354729,1.3882808447372015,0.3
96,19,258,21,1.6021961509089386,1.1410592569691582,1.2806813473671375,1.21979286385957,0.0023196091579998465,1.1886570968299939,1.2230917541602992,1.2642347578333226,0.6
97,9,137,11,1.4290176074226997,1.0059500064480904,1.4290176074226997,1.1561536365285288,0.013848977901487295,1.0799157978114073,1.1341467731709625,1.2149176208937,0.5
98,9,139,11,1.4815758946996,0.9341191823415309,1.4815758946996,1.1423809827924718,0.03919493562738706,1.0183127059957324,1.0488853736611703,1.302130438660736,0.5
98,14,197,16,1.4815758946996,0.9341191823415309,1.0570283596626036,0.998359930265134,0.001750701941856855,0.9617374906607532,0.9985802529313452,1.035832867046913,1.0
99,9,140,11,1.5783875513565842,1.1779739174368282,1.5783875513565842,1.3487815494401754,0.013413473586520286,1.2996585171076571,1.3234398447177909,1.4002273556493052,0.0
100,9,149,11,1.27614668792493,1.019306606156781,1.3195465732596778,1.2234291935874633,0.011061173194343629,1.211931094092681,1.27614668792493,1.2922562322489695,0.2
100,14,209,16,1.27614668792493,1.019306606156781,1.27614668792493,1.1458519989832852,0.006352143830077085,1.1091651646952991,1.1450135914908803,1.194422492584398,0.7
102,9,129,11,1.4436766638154728,1.084952199927618,1.4436766638154728,1.2685218631828887,0.013101339003138859,1.17061370386201,1.316427308987647,1.3262786281761307,0.3
103,9,144,11,1.311501885554252,1.0859854008417575,1.3582080766270899,1.2872290661051318,0.006098008499366032,1.2723252402549545,1.311501885554252,1.3396992352288783,0.3
104,9,134,11,1.8023571112102779,1.5150222516868808,1.8023571112102779,1.6931441973730224,0.00800372190277154,1.636390242420467,1.7214135386898115,1.7572248396402539,0.0
104,14,204,16,1.8023571112102779,1.2455426530703964,1.7053063261652288,1.5266436696648664,0.018055780913383557,1.4379168011567627,1.5457189440494246,1.603969118904048,0.0
104,19,271,21,1.8023571112102779,0.9535885417087964,1.5406046468597436,1.274345877301518,0.0319645291351552,1.1867259359279565,1.218257852534863,1.4106524988845535,0.1
104,24,334,26,1.8023571112102779,0.8021419514273902,1.1909730519993296,1.0104809085190738,0.020212675739467497,0.9004337309665953,0.9855045237988266,1.1659372814167144,0.5
104,29,383,31,1.8023571112102779,0.8021419514273902,1.0110671390685806,0.9324637187424816,0.0042910356247102205,0.9004337309665953,0.9553186116010286,0.9785151213657743,1.0
105,9,137,11,1.4072935705778098,1.0392383229545106,1.4072935705778098,1.1865875955359375,0.009930690925223286,1.1332716999854333,1.1530433526001693,1.2157437045433728,0.5
105,14,199,16,1.4072935705778098,1.0007595778727638,1.1527603805040219,1.104313937031058,0.0022735042926752486,1.085628226020268,1.1262449113018322,1.1345463771174518,1.0
106,9,140,11,1.4783696479720567,1.219404465282925,1.4783696479720567,1.3494240013095364,0.005974697471389133,1.2941764605716992,1.3537043556768875,1.383082474918802,0.5
107,9,141,11,1.5845546782128936,1.3524743534481158,1.6373643317116757,1.5164444493711169,0.006556373873544611,1.4868227037131811,1.5314885050738227,1.5762979982008765,0.0
107,14,207,16,1.5845546782128936,1.281775493789504,1.5188166306474593,1.433151709543766,0.004635143024483547,1.4120288070847482,1.4517110782448317,1.4789122124867942,0.1
107,19,278,21,1.5845546782128936,1.0449279391564321,1.438039311694069,1.3025422648135647,0.011770715169460582,1.2756630142299388,1.283324647717643,1.3956649391081897,0.6
108,9,144,11,1.4194920027225966,1.0685583098016185,1.4194920027225966,1.2926194812170138,0.009695736735390759,1.2681327565048977,1.3141127595951825,1.3276765037396532,0.3
109,9,139,11,1.841257051658576,1.2050008691331446,1.841257051658576,1.4520574205849353,0.04745536649829803,1.332179372878664,1.3506408099753875,1.5396692888873258,0.2
